chrom	start	end	Fst	PBS	PBS_s	PBS_p	PBS_p_adj
2L	21349107	21401609	0.00121200886424517	-0.0207268589136099	-1.93223845829967	0.0533300804046983	0.861664404561027
2L	21401812	21448928	-0.000863156660389419	-0.0199107828728113	-1.83310619662839	0.0667867797846043	0.886370100267477
2L	21449724	21493184	6.82659656223134e-05	-0.0171000265990889	-1.49167156003721	0.135785268269658	0.940685634779877
2L	21493187	21530643	-0.00103316113290334	-0.0203613985938243	-1.88784442362613	0.059046839396774	0.873361586839872
2L	21531373	21574255	-0.000191282122990933	-0.012395950211692	-0.920247197546694	0.357443595252656	0.976607293426134
2L	21574273	21625994	0.000261171900180158	-0.0201796638523754	-1.865768324043	0.0620737858505854	0.878788417739642
2L	21626003	21652672	-0.00135561785736824	-0.0185727303615783	-1.67056721123719	0.0948071934691812	0.917171938407153
2L	21652673	21687969	-0.00150110414996065	-0.0211683037588872	-1.98586265963346	0.047048575891566	0.846038637892615
2L	21687992	21712747	-0.00121416979508934	-0.0164793209970681	-1.41627178466806	0.15669594550819	0.94819089939717
2L	21712748	21735145	-0.000741907692601711	-0.0194170300373843	-1.77312791907156	0.0762075126499449	0.898998210166831
2L	21735156	21770086	-0.000681164567215021	-0.0235488437535325	-2.27503707705318	0.0229037057324566	0.727897513571498
2L	21770107	21832184	-0.000311889705322676	-0.0152249408205894	-1.26389683714691	0.206267057184403	0.960145690061697
2L	21832187	21866294	-0.00126250078123614	-0.014295049236418	-1.15093891259151	0.249757367720659	0.966855513186186
2L	21866317	21890798	8.26025743213497e-05	-0.00997392624097403	-0.626033543382351	0.531292940067073	0.984140442570189
2L	21890809	21919315	-0.00303755468882336	-0.0163784519371188	-1.40401878672972	0.16031325532262	0.949300651830221
2L	21919318	21948244	0.00316767302164445	-0.0154065689161768	-1.28595998199921	0.198457028237015	0.958642139735016
2L	21948253	21976607	0.000779798667868434	-0.0144037551782209	-1.16414389022752	0.244365704454563	0.966148971320331
2L	21976610	22014279	0.00145481815317315	-0.0186658912829309	-1.68188386847422	0.0925913613532737	0.915357531709779
2L	22014280	22062541	0.00113023427383056	-0.0155416673428549	-1.30237096812707	0.192789602056508	0.957478042788491
2L	22062550	22091340	0.00497457428937895	-0.0134724072547526	-1.05100905788283	0.293254429740093	0.971632219600855
2L	22091343	22123305	0.00330865506324582	-0.0186674568334877	-1.68207404262429	0.092554483091032	0.915326661653532
2L	22123310	22149989	0.00214780406730501	-0.0183383890011247	-1.64210075970143	0.100569124278462	0.921545119599413
2L	22150000	22181870	0.00136381837916331	-0.0192375102499738	-1.75132087946857	0.0798906531403323	0.903203899481899
2L	22181880	22208879	0.000991637214831566	-0.0176109141692857	-1.55373126741912	0.120248531491775	0.933531307540082
2L	22208881	22241162	-0.00251003186467115	-0.0175087134276381	-1.54131650438541	0.123239773976184	0.935039816755954
2L	22241165	22268197	-0.00387727135338789	-0.0181962447164972	-1.62483388294693	0.104197959254343	0.924069953538602
2L	22268228	22297204	-0.000797645265906815	-0.0161781817031694	-1.37969110126378	0.16768177396536	0.951420326099434
2L	22297272	22326473	-0.00237405290744528	-0.0156638770775211	-1.31721630948013	0.187766128528488	0.956390027116367
2L	22326483	22349498	-0.000684965980012626	-0.0149947565365278	-1.23593536353486	0.216482590693325	0.961954812840305
2L	22349499	22369647	-0.000100350957974288	-0.0130853333370142	-1.00398952663692	0.315383661835215	0.973570067657693
2L	22369657	22394294	-0.00220565225422805	-0.0155473980236106	-1.30306709853138	0.192551855022326	0.957427775359911
2L	22394304	22418746	0.00140736482918412	-0.0202115105583927	-1.86963688020252	0.0615342602019705	0.877855459409687
2L	22418755	22441657	0.00400385396886864	-0.00653581135012974	-0.208390961103413	0.834923713408273	0.989849431377448
2L	22441696	22477475	0.00287596324779524	-0.0176826165504027	-1.56244126361063	0.118184072694758	0.932448654425053
2L	22477670	22528259	0.00237156805359173	-0.0120669727556208	-0.880284893020165	0.378704994390219	0.977891580134584
2L	22528267	22561643	0.00449895975229021	-0.0169389307289643	-1.4721025527965	0.140993186258196	0.942751124117105
2L	22561677	22607147	0.00119543976399523	-0.0176355907890078	-1.5567288424013	0.1195348778007	0.933160996561016
2L	22607166	22663333	0.00240502242567073	-0.0105768767417498	-0.699276530346216	0.484379231321583	0.982631072233761
2L	22663367	22699238	-0.00203852130227491	0.00500949367381109	1.19406682651653	0.232451828471518	0.964475634991606
2L	22699252	22742279	-0.00156999507335105	-0.00448212784292576	0.0410787949586693	0.967233079503488	0.991225760817268
2L	22742311	22801016	-0.00104358530615813	-0.0199362262601628	-1.83619691416773	0.066328538906536	0.885674819336191
2L	22801038	22848829	0.00253396703323797	-0.0147327447159926	-1.2041076623701	0.22854796873513	0.963890749329028
2L	22848843	22869584	0.0013325349986922	-0.0168834735043229	-1.465365925534	0.14282110879528	0.94344239416249
2L	22869590	22893420	-0.001552327004902	-0.0123234720212585	-0.911442960465443	0.36206202660985	0.976898795442073
2L	22893448	22912802	0.000127769026557673	-0.00846345884700251	-0.442550581673793	0.658090836322579	0.98715694356724
2L	22912867	22948908	0.000560360773116091	-0.0156423597467573	-1.31460250689667	0.188643527168662	0.956584054935836
2L	22948923	22977668	-0.00181509504246532	-0.0141798420300535	-1.13694419842668	0.25556161374625	0.967583879940034
2L	22977675	22996576	0.000652607306029163	-0.0183029952467893	-1.63780132834835	0.101463144402159	0.922182613262094
2L	22996694	23017775	-0.000629458803501328	-0.0197776288758491	-1.81693140872931	0.0692276166693251	0.889935518995704
2L	23017778	23046054	-0.00178230948089537	-0.0220051657346202	-2.0875198780955	0.0368411661007025	0.811425377212123
2L	23046057	23093498	0.00190331110957122	-0.0220085776900825	-2.08793434297964	0.0368037577230874	0.811269879032324
2L	23093527	23122903	0.00426966205624753	-0.00165899089633274	0.384017365057658	0.70096557700547	0.987933013225475
2L	23122924	23150963	0.00434094977671392	-0.0171288593463159	-1.49517399767771	0.134869037786889	0.940306737129439
2L	23150994	23176964	0.00367896032659858	-0.0163773959221301	-1.40389050805353	0.160351456616153	0.94931211795226
2L	23176994	23222521	0.00132524204254726	-0.0142513365811875	-1.14562894861754	0.251948713967672	0.967134315870434
2L	23222524	23246832	-0.000392038359917723	-0.0153207852469655	-1.27553947126463	0.202118362608171	0.959360882836488
2L	23246844	23270841	0.00129841683827261	-0.0184052198695113	-1.65021899231874	0.098898153693001	0.920325170009286
2L	23270854	23296563	0.00123188604512933	-0.0236346714831997	-2.28546294000057	0.0222856970932747	0.722446135467625
2L	23296602	23333583	-0.00166356089700467	-0.0117771132620258	-0.845074415404803	0.398069291945077	0.978944411479683
2L	23333584	23379114	-0.00271562059045685	-0.0156416865785064	-1.31452073425802	0.188671025222077	0.956590107952736
2L	23379143	23402678	0.00172239831612644	-0.0152837353695809	-1.27103886353181	0.203714823056975	0.959666515762577
2L	23402691	23432909	0.000105004132019536	-0.0185561365575707	-1.66855149059504	0.0952062993655353	0.917490505957627
2L	23432911	23473658	-0.0032233279017177	-0.011851183683885	-0.854072067675867	0.3930650594819	0.978682060887698
2L	23473659	23539142	-0.00185733050454649	-0.0129156047627109	-0.983371867742701	0.325424450831875	0.974364643263601
2L	23539150	23568359	2.52536275468922e-05	-0.0178151264553911	-1.57853781089131	0.114442108798938	0.930393641871629
2L	23568360	23604075	-0.00172505525747805	-0.0112624318675617	-0.782553855894909	0.433889147757042	0.980649025402399
2L	23604084	23636376	0.000283094092486211	-0.0155482899668945	-1.30317544671292	0.192514870627331	0.957419944976051
2L	23636387	23658362	-0.00163951498754251	-0.0163288730569127	-1.3979962272129	0.162114200135143	0.949835622751087
2L	23658365	23694549	0.000219974467774403	-0.0155981803749476	-1.30923584885531	0.190454472378269	0.956979117479274
2L	23694553	23737906	-0.00215911939947144	-0.018789014728786	-1.69684020224972	0.0897268758400681	0.912890747223793
2L	23737923	23788467	0.00139938605936309	-0.011389749768848	-0.79801970818656	0.424859053350082	0.980245858128195
2L	23788471	23824729	-0.000123174003753107	-0.00433672003998987	0.0587421052986963	0.953157522042826	0.991097342579754
2L	23824755	23855780	0.00258891366589181	-0.0064379671999489	-0.196505411946451	0.844214597126327	0.989960020444674
2L	23855783	23887252	-0.00136980650728864	-0.013342346065522	-1.03520996662233	0.300570865265328	0.972303617419803
2L	23887256	23911107	0.00139641287789421	-0.0104478021207543	-0.683597281766483	0.494229501610069	0.982971349825626
2L	23911119	23934573	0.000499085490450663	-0.0232623910800004	-2.24024044050293	0.025075317549637	0.745464415734248
2L	23934575	23955484	0.000603999933331397	-0.0231900229015038	-2.23144956704416	0.0256513646557836	0.749750024472319
2L	23955490	23998218	0.00357088614616232	-0.0141529632637885	-1.13367911924584	0.256929171528282	0.967750857021333
2L	23998232	24013089	0.00353655980492523	-0.0150572752099435	-1.24352977530846	0.21367267578903	0.961473772668334
2L	24013128	24034209	0.00080355291174066	-0.0146798009125589	-1.19767635117669	0.231043039368924	0.964266764727212
2L	24034222	24059760	-7.57833909693623e-06	-0.0168042011733726	-1.45573637502377	0.145465510240821	0.944413397018475
2L	24059768	24120429	-0.00047488142665561	-0.0131373360981643	-1.01030652538242	0.312348455791556	0.973320090368441
2L	24120431	24164107	0.00394488234258777	-0.020162332668728	-1.863663030729	0.0623690401166804	0.879292968473154
2L	24164112	24205021	4.64372191354237e-06	-0.0211023107269102	-1.97784620260327	0.0479460594762639	0.848483919915184
2L	24205025	24236339	0.000839139680288077	-0.0223135195640421	-2.12497694211576	0.0335885369393309	0.796873596250429
2L	24236354	24273241	-0.00230579905234194	-0.018770535436792	-1.69459544328381	0.0901521920873474	0.913266063406191
2L	24273304	24303819	-0.00109266902897613	-0.0202085266151929	-1.8692744078062	0.0615846467775424	0.877943196427079
2L	24303821	24330750	-0.000148986512342595	-0.0177453793419491	-1.57006532946203	0.116399913480189	0.931484180617854
2L	24330751	24360939	-0.000256039758129497	-0.0119724379590769	-0.868801345262943	0.384955797185581	0.978242759734312
2L	24360979	24378174	0.00136961484504132	-0.0201159499331593	-1.85802872062853	0.0631649358637131	0.880632359342559
2L	24378175	24395369	0.00166578140880129	-0.0153440936616526	-1.27837084450484	0.201118699093318	0.959167133624672
2L	24395390	24434069	-0.00284347086245034	-0.00818794197938216	-0.409082364436263	0.682479217889829	0.987610203686819
2L	24434102	24462190	0.000538647028292682	-0.0181374588019613	-1.61769290542643	0.105728795704402	0.925086978805593
2L	24462196	24488333	-0.00120327333004672	-0.0113814254761704	-0.797008520602697	0.425446082803776	0.980272577139568
2L	24488345	24517131	-0.00209387676132956	-0.0210025916572932	-1.96573289892973	0.0493294724470243	0.852104657393671
2L	24517133	24541932	-0.00141986766690287	-0.0124627799911547	-0.928365297887745	0.353218112960642	0.976334073581819
2L	24541958	24566015	-0.00369730729755956	-0.0168262082381835	-1.45840966770531	0.144727657480714	0.944145833198085
2L	24566028	24586425	-0.00559915513515978	-0.0116389940321233	-0.828296479335116	0.407502616205712	0.979421799495821
2L	24586449	24606142	-0.00383502820060831	-0.0126800098368346	-0.954753140231058	0.339702549637027	0.975415638278238
2L	24606165	24627035	-0.00521623278333163	-0.0151238426161626	-1.25161600404473	0.210709820095536	0.960953196308915
2L	24627047	24652259	-0.00618910021744619	-0.010988986286985	-0.74933724679062	0.453653963544308	0.981476492637946
2L	24652260	24677056	-0.00401358920292181	-0.015044231618196	-1.24194531419748	0.214256739480233	0.961574759618167
2L	24677059	24730228	-0.000978816713772122	-0.0150457041410918	-1.24212418787803	0.214190745511955	0.96156337553532
2L	24730314	24770604	-0.000751154841781148	-0.00931749438962511	-0.546293947065317	0.58486389632195	0.985572149318427
2L	24770614	24800811	-0.00248279607877305	-0.0120725759222032	-0.880965533730176	0.378336475182267	0.977870521947781
2L	24800821	24838544	-0.00070954210548573	-0.0102405029641602	-0.658415762878105	0.510271009302541	0.98349784928217
2L	24838553	24879719	-0.00252926781590004	-0.00106710589207117	0.455916178634328	0.648450255039924	0.986968492659004
2L	24879725	24927355	-0.00113348902795285	-0.00476202833148638	0.00707808045814659	0.994352556037789	0.991463022113197
2L	24927363	24973954	0.000228255336063781	-0.0127295074438782	-0.960765827147773	0.336669924484331	0.975199681470479
2L	24974047	25021444	-0.00133056738392146	-0.0136250597505177	-1.06955241217633	0.284820825129578	0.970816756871875
2L	25021454	25054627	0.000478422543832983	-0.0196505615732778	-1.80149599773987	0.0716247375558694	0.893225817877609
2L	25054647	25086681	0.000415446038166906	-0.019026855024307	-1.72573168445583	0.0843956950815102	0.907894970592239
2L	25086709	25129847	-0.00241173823097998	-0.0204291547349928	-1.89607505310225	0.0579501208304982	0.871273441200696
2L	25129854	25163058	-0.00277136185455607	-0.00832757486212015	-0.42604417041693	0.670075660494652	0.987383753563657
2L	25163103	25255327	0.00313122294447951	-0.00244325144719157	0.288749867594899	0.772772798458072	0.98904200894738
2L	25255352	25312018	0.000650935380861786	-0.0168529169988707	-1.46165409557844	0.143836022442102	0.943819046946394
2L	25312020	25396680	0.000902961813602376	-0.0157359175562049	-1.32596737583519	0.184850503856733	0.955732621811259
2L	25396687	25466004	-0.00520071715817359	-0.00989074837396283	-0.615929570632772	0.537941004003516	0.984333369925366
2L	25466013	25504737	-0.00458162498606773	-0.00862112207322262	-0.46170261091643	0.644294598486656	0.986885542619485
2L	25504738	25541667	-0.0022610690362731	0.00387288880338727	1.05599855125942	0.290968876747229	0.971415760794354
2L	25541682	25587604	0.00340787720029273	-0.00189502084900127	0.355345792973151	0.722330553172217	0.988285747609961
2L	25587642	25634257	0.00101189394956216	-0.000360195051929695	0.541787674524088	0.587964783242671	0.985647148707166
2L	25634259	25669058	0.00093795397715222	-0.00675169591630538	-0.234615386567456	0.814507266099586	0.989597643838196
2L	25669061	25695057	-0.00388926397486184	-0.00281118949075415	0.244054853172504	0.807188337343731	0.989504313669158
2L	25695078	25725856	-0.00121168783795707	-0.00653699792466609	-0.208535099408606	0.83481117961959	0.989848076956696
2L	25725864	25770503	-0.00384448399265231	-0.0100952836382996	-0.640775347657902	0.521668651951331	0.983852573526108
2L	25770517	25803382	0.0112406513571991	-0.003660426555968	0.140894379440981	0.88795338241136	0.990449846484607
2L	25803389	25868421	0.00135561474632743	-0.0158018371455412	-1.33397491147238	0.182212078897162	0.955120399002947
2L	25868426	25928510	0.00547607063984511	-0.00286900457451363	0.237031806636078	0.812632115140573	0.989573890634
2L	25928519	25958203	0.0105426287488739	-0.0111468022094481	-0.768507824701708	0.442185543788787	0.981005196837135
2L	25958357	25980881	0.00875479229548733	0.000282173760088834	0.619818973053786	0.535376975960203	0.984259520300491
2L	25980906	26002660	0.0045338557687576	-0.0135156449961393	-1.05626133203247	0.290848836924612	0.97140430079289
2L	26002669	26031706	0.0063612145309177	-0.00813745472592593	-0.402949460919344	0.686985404129188	0.987690472466067
